"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 20 00:44:20 UTC 2026","Fri Feb 20 00:44:20 UTC 2026","677","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Feb 20 00:43:39 UTC 2026","Fri Feb 20 00:43:41 UTC 2026","1598","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Fri Feb 20 00:43:38 UTC 2026","Fri Feb 20 00:43:39 UTC 2026","1631","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Fri Feb 20 00:43:41 UTC 2026","Fri Feb 20 00:43:42 UTC 2026","1597","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Fri Feb 20 00:43:45 UTC 2026","Fri Feb 20 00:43:48 UTC 2026","2798","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Fri Feb 20 00:43:48 UTC 2026","Fri Feb 20 00:43:53 UTC 2026","4911","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Fri Feb 20 00:43:59 UTC 2026","Fri Feb 20 00:44:16 UTC 2026","16998","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Feb 20 00:42:58 UTC 2026","Fri Feb 20 00:43:01 UTC 2026","2737","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri Feb 20 00:44:17 UTC 2026","Fri Feb 20 00:44:20 UTC 2026","2304","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Fri Feb 20 00:43:07 UTC 2026","Fri Feb 20 00:43:37 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Feb 20 00:43:43 UTC 2026","Fri Feb 20 00:43:45 UTC 2026","2107","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Fri Feb 20 00:43:01 UTC 2026","Fri Feb 20 00:43:07 UTC 2026","6274","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Fri Feb 20 00:43:45 UTC 2026","Fri Feb 20 00:43:45 UTC 2026","230","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Fri Feb 20 00:43:53 UTC 2026","Fri Feb 20 00:43:56 UTC 2026","3838","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Fri Feb 20 00:43:58 UTC 2026","Fri Feb 20 00:43:59 UTC 2026","259","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Fri Feb 20 00:43:58 UTC 2026","Fri Feb 20 00:43:58 UTC 2026","396","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
