"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 30 00:44:19 UTC 2026","Fri Jan 30 00:44:21 UTC 2026","2013","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Fri Jan 30 00:45:05 UTC 2026","Fri Jan 30 00:45:06 UTC 2026","1160","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Jan 30 00:43:35 UTC 2026","Fri Jan 30 00:43:38 UTC 2026","2857","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri Jan 30 00:44:44 UTC 2026","Fri Jan 30 00:44:44 UTC 2026","395","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Fri Jan 30 00:44:21 UTC 2026","Fri Jan 30 00:44:22 UTC 2026","256","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Fri Jan 30 00:44:18 UTC 2026","Fri Jan 30 00:44:19 UTC 2026","1650","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Fri Jan 30 00:44:44 UTC 2026","Fri Jan 30 00:44:44 UTC 2026","226","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Fri Jan 30 00:44:25 UTC 2026","Fri Jan 30 00:44:27 UTC 2026","1909","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Fri Jan 30 00:43:44 UTC 2026","Fri Jan 30 00:44:14 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Jan 30 00:44:27 UTC 2026","Fri Jan 30 00:44:42 UTC 2026","15534","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Fri Jan 30 00:44:44 UTC 2026","Fri Jan 30 00:45:02 UTC 2026","17166","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Jan 30 00:45:03 UTC 2026","Fri Jan 30 00:45:05 UTC 2026","1333","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri Jan 30 00:44:16 UTC 2026","Fri Jan 30 00:44:18 UTC 2026","1646","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Fri Jan 30 00:44:22 UTC 2026","Fri Jan 30 00:44:25 UTC 2026","3034","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Fri Jan 30 00:44:14 UTC 2026","Fri Jan 30 00:44:16 UTC 2026","1677","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Fri Jan 30 00:43:38 UTC 2026","Fri Jan 30 00:43:44 UTC 2026","6299","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
