"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jan 25 00:42:37 UTC 2026","Sun Jan 25 00:42:44 UTC 2026","6338","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Sun Jan 25 00:45:52 UTC 2026","Sun Jan 25 00:46:22 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sun Jan 25 00:43:33 UTC 2026","Sun Jan 25 00:43:35 UTC 2026","2658","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Sun Jan 25 00:42:07 UTC 2026","Sun Jan 25 00:42:37 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sun Jan 25 00:42:50 UTC 2026","Sun Jan 25 00:42:56 UTC 2026","6310","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Sun Jan 25 00:44:39 UTC 2026","Sun Jan 25 00:44:39 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Sun Jan 25 00:45:15 UTC 2026","Sun Jan 25 00:45:45 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"failed","Sun Jan 25 00:42:01 UTC 2026","Sun Jan 25 00:42:07 UTC 2026","6315","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Sun Jan 25 00:44:45 UTC 2026","Sun Jan 25 00:45:15 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Sun Jan 25 00:43:41 UTC 2026","Sun Jan 25 00:44:39 UTC 2026","57379","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun Jan 25 00:45:45 UTC 2026","Sun Jan 25 00:45:45 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Sun Jan 25 00:42:44 UTC 2026","Sun Jan 25 00:42:50 UTC 2026","6312","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Sun Jan 25 00:42:56 UTC 2026","Sun Jan 25 00:43:03 UTC 2026","6311","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Sun Jan 25 00:43:35 UTC 2026","Sun Jan 25 00:43:41 UTC 2026","6051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sun Jan 25 00:43:03 UTC 2026","Sun Jan 25 00:43:33 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sun Jan 25 00:41:58 UTC 2026","Sun Jan 25 00:42:01 UTC 2026","2999","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
