"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 05 17:32:55 UTC 2026","Thu Mar 05 17:33:25 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Thu Mar 05 17:32:25 UTC 2026","Thu Mar 05 17:32:25 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Thu Mar 05 17:34:25 UTC 2026","Thu Mar 05 17:34:55 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Thu Mar 05 17:33:25 UTC 2026","Thu Mar 05 17:33:55 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Thu Mar 05 17:26:56 UTC 2026","Thu Mar 05 17:27:26 UTC 2026","30026","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Thu Mar 05 17:28:27 UTC 2026","Thu Mar 05 17:28:57 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Thu Mar 05 17:28:57 UTC 2026","Thu Mar 05 17:29:27 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Thu Mar 05 17:26:51 UTC 2026","Thu Mar 05 17:26:56 UTC 2026","5283","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Thu Mar 05 17:31:28 UTC 2026","Thu Mar 05 17:32:25 UTC 2026","56919","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Thu Mar 05 17:27:26 UTC 2026","Thu Mar 05 17:27:56 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Thu Mar 05 17:29:27 UTC 2026","Thu Mar 05 17:29:57 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Thu Mar 05 17:30:57 UTC 2026","Thu Mar 05 17:31:27 UTC 2026","30003","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Thu Mar 05 17:33:55 UTC 2026","Thu Mar 05 17:33:55 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Thu Mar 05 17:29:57 UTC 2026","Thu Mar 05 17:30:27 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Thu Mar 05 17:27:56 UTC 2026","Thu Mar 05 17:28:26 UTC 2026","30027","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Thu Mar 05 17:30:27 UTC 2026","Thu Mar 05 17:30:57 UTC 2026","30025","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
