"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 15 00:49:38 UTC 2026","Sun Feb 15 00:49:41 UTC 2026","2386","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sun Feb 15 00:49:18 UTC 2026","Sun Feb 15 00:49:19 UTC 2026","395","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Feb 15 00:49:09 UTC 2026","Sun Feb 15 00:49:14 UTC 2026","4912","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sun Feb 15 00:49:19 UTC 2026","Sun Feb 15 00:49:37 UTC 2026","17460","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Feb 15 00:49:06 UTC 2026","Sun Feb 15 00:49:09 UTC 2026","3197","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sun Feb 15 00:49:06 UTC 2026","Sun Feb 15 00:49:06 UTC 2026","232","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sun Feb 15 00:48:18 UTC 2026","Sun Feb 15 00:48:22 UTC 2026","3909","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sun Feb 15 00:48:58 UTC 2026","Sun Feb 15 00:49:00 UTC 2026","1726","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Sun Feb 15 00:48:28 UTC 2026","Sun Feb 15 00:48:58 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sun Feb 15 00:49:41 UTC 2026","Sun Feb 15 00:49:41 UTC 2026","671","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"failed","Sun Feb 15 00:48:22 UTC 2026","Sun Feb 15 00:48:28 UTC 2026","6359","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sun Feb 15 00:49:03 UTC 2026","Sun Feb 15 00:49:06 UTC 2026","2206","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Feb 15 00:49:00 UTC 2026","Sun Feb 15 00:49:02 UTC 2026","1698","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Feb 15 00:49:14 UTC 2026","Sun Feb 15 00:49:17 UTC 2026","2829","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sun Feb 15 00:49:19 UTC 2026","Sun Feb 15 00:49:19 UTC 2026","217","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun Feb 15 00:49:02 UTC 2026","Sun Feb 15 00:49:03 UTC 2026","1699","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
