"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 09 00:47:45 UTC 2026","Mon Feb 09 00:47:45 UTC 2026","377","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Mon Feb 09 00:47:30 UTC 2026","Mon Feb 09 00:47:32 UTC 2026","1598","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Mon Feb 09 00:47:28 UTC 2026","Mon Feb 09 00:47:30 UTC 2026","1597","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Mon Feb 09 00:46:50 UTC 2026","Mon Feb 09 00:46:57 UTC 2026","6261","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Mon Feb 09 00:47:32 UTC 2026","Mon Feb 09 00:47:34 UTC 2026","2104","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Mon Feb 09 00:47:37 UTC 2026","Mon Feb 09 00:47:41 UTC 2026","3891","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Mon Feb 09 00:47:45 UTC 2026","Mon Feb 09 00:48:02 UTC 2026","16865","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Mon Feb 09 00:47:41 UTC 2026","Mon Feb 09 00:47:43 UTC 2026","2446","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Mon Feb 09 00:48:06 UTC 2026","Mon Feb 09 00:48:07 UTC 2026","649","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Mon Feb 09 00:46:48 UTC 2026","Mon Feb 09 00:46:50 UTC 2026","2831","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Mon Feb 09 00:47:45 UTC 2026","Mon Feb 09 00:47:45 UTC 2026","215","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Mon Feb 09 00:47:34 UTC 2026","Mon Feb 09 00:47:37 UTC 2026","2830","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Mon Feb 09 00:47:27 UTC 2026","Mon Feb 09 00:47:28 UTC 2026","1621","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Mon Feb 09 00:46:57 UTC 2026","Mon Feb 09 00:47:27 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Mon Feb 09 00:48:04 UTC 2026","Mon Feb 09 00:48:06 UTC 2026","2291","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Mon Feb 09 00:47:34 UTC 2026","Mon Feb 09 00:47:34 UTC 2026","220","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
