"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Feb 27 00:46:27 UTC 2026","Fri Feb 27 00:46:27 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Fri Feb 27 00:45:40 UTC 2026","Fri Feb 27 00:45:42 UTC 2026","1182","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"failed","Fri Feb 27 00:45:42 UTC 2026","Fri Feb 27 00:45:47 UTC 2026","5808","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Fri Feb 27 00:47:33 UTC 2026","Fri Feb 27 00:47:33 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Fri Feb 27 00:47:03 UTC 2026","Fri Feb 27 00:47:33 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Feb 27 00:45:39 UTC 2026","Fri Feb 27 00:45:40 UTC 2026","1180","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Fri Feb 27 00:45:47 UTC 2026","Fri Feb 27 00:46:17 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Fri Feb 27 00:45:38 UTC 2026","Fri Feb 27 00:45:39 UTC 2026","1204","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Fri Feb 27 00:45:08 UTC 2026","Fri Feb 27 00:45:38 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Fri Feb 27 00:46:32 UTC 2026","Fri Feb 27 00:47:02 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Fri Feb 27 00:46:25 UTC 2026","Fri Feb 27 00:46:27 UTC 2026","1873","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Fri Feb 27 00:46:18 UTC 2026","Fri Feb 27 00:46:20 UTC 2026","2180","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Fri Feb 27 00:45:02 UTC 2026","Fri Feb 27 00:45:08 UTC 2026","5955","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Fri Feb 27 00:46:20 UTC 2026","Fri Feb 27 00:46:25 UTC 2026","4911","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Fri Feb 27 00:47:39 UTC 2026","Fri Feb 27 00:48:09 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Feb 27 00:44:59 UTC 2026","Fri Feb 27 00:45:02 UTC 2026","2565","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
