"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 19 00:38:11 UTC 2026","Thu Mar 19 00:38:23 UTC 2026","12167","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Thu Mar 19 00:37:14 UTC 2026","Thu Mar 19 00:37:15 UTC 2026","1052","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Thu Mar 19 00:37:12 UTC 2026","Thu Mar 19 00:37:12 UTC 2026","204","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Thu Mar 19 00:38:11 UTC 2026","Thu Mar 19 00:38:11 UTC 2026","211","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"failed","Thu Mar 19 00:37:15 UTC 2026","Thu Mar 19 00:38:10 UTC 2026","55818","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Thu Mar 19 00:37:12 UTC 2026","Thu Mar 19 00:37:12 UTC 2026","256","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Thu Mar 19 00:38:24 UTC 2026","Thu Mar 19 00:38:24 UTC 2026","391","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Thu Mar 19 00:37:10 UTC 2026","Thu Mar 19 00:37:10 UTC 2026","497","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Thu Mar 19 00:37:11 UTC 2026","Thu Mar 19 00:37:12 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Thu Mar 19 00:37:09 UTC 2026","Thu Mar 19 00:37:10 UTC 2026","820","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Thu Mar 19 00:37:12 UTC 2026","Thu Mar 19 00:37:14 UTC 2026","1196","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Thu Mar 19 00:37:11 UTC 2026","Thu Mar 19 00:37:11 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Thu Mar 19 00:38:11 UTC 2026","Thu Mar 19 00:38:11 UTC 2026","147","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Thu Mar 19 00:38:23 UTC 2026","Thu Mar 19 00:38:24 UTC 2026","310","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Thu Mar 19 00:37:12 UTC 2026","Thu Mar 19 00:37:12 UTC 2026","215","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Thu Mar 19 00:37:10 UTC 2026","Thu Mar 19 00:37:11 UTC 2026","1174","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
