"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 10 00:32:07 UTC 2026","Thu Sep 10 00:32:12 UTC 2026","5178","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Thu Sep 10 00:31:31 UTC 2026","Thu Sep 10 00:31:36 UTC 2026","5183","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Thu Sep 10 00:32:12 UTC 2026","Thu Sep 10 00:32:42 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Thu Sep 10 00:31:30 UTC 2026","Thu Sep 10 00:31:31 UTC 2026","498","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Thu Sep 10 00:34:16 UTC 2026","Thu Sep 10 00:34:46 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Thu Sep 10 00:32:42 UTC 2026","Thu Sep 10 00:32:43 UTC 2026","1281","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Thu Sep 10 00:34:51 UTC 2026","Thu Sep 10 00:35:21 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Thu Sep 10 00:33:46 UTC 2026","Thu Sep 10 00:34:16 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Thu Sep 10 00:32:06 UTC 2026","Thu Sep 10 00:32:06 UTC 2026","298","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Thu Sep 10 00:33:41 UTC 2026","Thu Sep 10 00:33:41 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Thu Sep 10 00:32:06 UTC 2026","Thu Sep 10 00:32:07 UTC 2026","249","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Thu Sep 10 00:31:36 UTC 2026","Thu Sep 10 00:32:06 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Thu Sep 10 00:32:45 UTC 2026","Thu Sep 10 00:33:41 UTC 2026","56287","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Thu Sep 10 00:32:43 UTC 2026","Thu Sep 10 00:32:45 UTC 2026","1054","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Thu Sep 10 00:34:46 UTC 2026","Thu Sep 10 00:34:46 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Thu Sep 10 00:32:07 UTC 2026","Thu Sep 10 00:32:07 UTC 2026","278","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
