"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 08 00:56:56 UTC 2026","Sun Feb 08 00:57:13 UTC 2026","17048","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Feb 08 00:56:38 UTC 2026","Sun Feb 08 00:56:41 UTC 2026","2980","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sun Feb 08 00:55:51 UTC 2026","Sun Feb 08 00:55:54 UTC 2026","2876","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sun Feb 08 00:56:56 UTC 2026","Sun Feb 08 00:56:56 UTC 2026","230","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun Feb 08 00:56:38 UTC 2026","Sun Feb 08 00:56:38 UTC 2026","250","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sun Feb 08 00:57:16 UTC 2026","Sun Feb 08 00:57:17 UTC 2026","1152","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sun Feb 08 00:57:15 UTC 2026","Sun Feb 08 00:57:16 UTC 2026","1320","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Sun Feb 08 00:56:34 UTC 2026","Sun Feb 08 00:56:36 UTC 2026","1649","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sun Feb 08 00:56:41 UTC 2026","Sun Feb 08 00:56:45 UTC 2026","3896","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sun Feb 08 00:56:45 UTC 2026","Sun Feb 08 00:56:54 UTC 2026","8644","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sun Feb 08 00:56:31 UTC 2026","Sun Feb 08 00:56:32 UTC 2026","1666","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun Feb 08 00:56:36 UTC 2026","Sun Feb 08 00:56:38 UTC 2026","2155","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sun Feb 08 00:56:55 UTC 2026","Sun Feb 08 00:56:56 UTC 2026","393","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Feb 08 00:56:32 UTC 2026","Sun Feb 08 00:56:34 UTC 2026","1646","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sun Feb 08 00:56:01 UTC 2026","Sun Feb 08 00:56:31 UTC 2026","30004","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sun Feb 08 00:55:54 UTC 2026","Sun Feb 08 00:56:00 UTC 2026","6324","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
