"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jan 31 00:41:21 UTC 2026","Sat Jan 31 00:41:51 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sat Jan 31 00:42:24 UTC 2026","Sat Jan 31 00:42:25 UTC 2026","393","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat Jan 31 00:41:53 UTC 2026","Sat Jan 31 00:41:55 UTC 2026","1698","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"failed","Sat Jan 31 00:41:15 UTC 2026","Sat Jan 31 00:41:21 UTC 2026","6372","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat Jan 31 00:41:55 UTC 2026","Sat Jan 31 00:41:57 UTC 2026","1697","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sat Jan 31 00:42:02 UTC 2026","Sat Jan 31 00:42:06 UTC 2026","3894","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sat Jan 31 00:41:52 UTC 2026","Sat Jan 31 00:41:53 UTC 2026","1740","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sat Jan 31 00:42:06 UTC 2026","Sat Jan 31 00:42:22 UTC 2026","16255","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Jan 31 00:41:59 UTC 2026","Sat Jan 31 00:42:02 UTC 2026","3311","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat Jan 31 00:42:25 UTC 2026","Sat Jan 31 00:42:25 UTC 2026","215","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat Jan 31 00:41:12 UTC 2026","Sat Jan 31 00:41:15 UTC 2026","3175","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sat Jan 31 00:41:57 UTC 2026","Sat Jan 31 00:41:59 UTC 2026","2077","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Jan 31 00:42:25 UTC 2026","Sat Jan 31 00:42:42 UTC 2026","17482","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat Jan 31 00:41:59 UTC 2026","Sat Jan 31 00:41:59 UTC 2026","264","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Jan 31 00:42:46 UTC 2026","Sat Jan 31 00:42:47 UTC 2026","667","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Jan 31 00:42:44 UTC 2026","Sat Jan 31 00:42:46 UTC 2026","2390","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
