"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 14 00:33:18 UTC 2026","Sat Mar 14 00:33:19 UTC 2026","196","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sat Mar 14 00:33:19 UTC 2026","Sat Mar 14 00:33:19 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sat Mar 14 00:33:21 UTC 2026","Sat Mar 14 00:33:22 UTC 2026","1051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sat Mar 14 00:33:17 UTC 2026","Sat Mar 14 00:33:17 UTC 2026","493","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat Mar 14 00:33:19 UTC 2026","Sat Mar 14 00:33:21 UTC 2026","1196","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat Mar 14 00:33:19 UTC 2026","Sat Mar 14 00:33:19 UTC 2026","204","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"failed","Sat Mar 14 00:33:22 UTC 2026","Sat Mar 14 00:34:18 UTC 2026","56256","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Mar 14 00:34:31 UTC 2026","Sat Mar 14 00:34:32 UTC 2026","289","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Mar 14 00:33:17 UTC 2026","Sat Mar 14 00:33:18 UTC 2026","1163","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Sat Mar 14 00:33:19 UTC 2026","Sat Mar 14 00:33:19 UTC 2026","199","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sat Mar 14 00:34:19 UTC 2026","Sat Mar 14 00:34:31 UTC 2026","12216","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat Mar 14 00:33:19 UTC 2026","Sat Mar 14 00:33:19 UTC 2026","270","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Mar 14 00:34:18 UTC 2026","Sat Mar 14 00:34:18 UTC 2026","145","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat Mar 14 00:33:16 UTC 2026","Sat Mar 14 00:33:17 UTC 2026","749","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sat Mar 14 00:34:18 UTC 2026","Sat Mar 14 00:34:19 UTC 2026","211","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat Mar 14 00:34:31 UTC 2026","Sat Mar 14 00:34:31 UTC 2026","309","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
