"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 23 00:40:23 UTC 2026","Fri Jan 23 00:40:24 UTC 2026","630","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Fri Jan 23 00:39:36 UTC 2026","Fri Jan 23 00:39:38 UTC 2026","2055","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Fri Jan 23 00:40:21 UTC 2026","Fri Jan 23 00:40:23 UTC 2026","2395","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Fri Jan 23 00:39:38 UTC 2026","Fri Jan 23 00:39:39 UTC 2026","235","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Fri Jan 23 00:39:28 UTC 2026","Fri Jan 23 00:39:30 UTC 2026","2071","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Fri Jan 23 00:40:01 UTC 2026","Fri Jan 23 00:40:01 UTC 2026","377","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Fri Jan 23 00:39:30 UTC 2026","Fri Jan 23 00:39:31 UTC 2026","1401","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Fri Jan 23 00:39:39 UTC 2026","Fri Jan 23 00:39:41 UTC 2026","2697","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Fri Jan 23 00:39:44 UTC 2026","Fri Jan 23 00:39:59 UTC 2026","15124","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Fri Jan 23 00:39:33 UTC 2026","Fri Jan 23 00:39:35 UTC 2026","1713","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Fri Jan 23 00:39:41 UTC 2026","Fri Jan 23 00:39:44 UTC 2026","2908","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Fri Jan 23 00:39:35 UTC 2026","Fri Jan 23 00:39:36 UTC 2026","1714","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Fri Jan 23 00:40:02 UTC 2026","Fri Jan 23 00:40:19 UTC 2026","17482","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Fri Jan 23 00:40:01 UTC 2026","Fri Jan 23 00:40:02 UTC 2026","216","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Fri Jan 23 00:39:24 UTC 2026","Fri Jan 23 00:39:28 UTC 2026","3349","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Fri Jan 23 00:39:31 UTC 2026","Fri Jan 23 00:39:33 UTC 2026","1716","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
