"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 05 00:45:26 UTC 2026","Thu Feb 05 00:45:29 UTC 2026","3022","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Thu Feb 05 00:46:16 UTC 2026","Thu Feb 05 00:46:19 UTC 2026","2908","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Thu Feb 05 00:46:38 UTC 2026","Thu Feb 05 00:46:39 UTC 2026","391","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Thu Feb 05 00:46:11 UTC 2026","Thu Feb 05 00:46:13 UTC 2026","2176","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Thu Feb 05 00:46:13 UTC 2026","Thu Feb 05 00:46:13 UTC 2026","247","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Thu Feb 05 00:46:59 UTC 2026","Thu Feb 05 00:47:01 UTC 2026","1160","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Thu Feb 05 00:46:19 UTC 2026","Thu Feb 05 00:46:37 UTC 2026","17639","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Thu Feb 05 00:46:07 UTC 2026","Thu Feb 05 00:46:09 UTC 2026","1680","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Thu Feb 05 00:46:39 UTC 2026","Thu Feb 05 00:46:56 UTC 2026","17382","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Thu Feb 05 00:45:35 UTC 2026","Thu Feb 05 00:46:05 UTC 2026","30004","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Thu Feb 05 00:46:09 UTC 2026","Thu Feb 05 00:46:11 UTC 2026","1665","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Thu Feb 05 00:46:58 UTC 2026","Thu Feb 05 00:46:59 UTC 2026","1350","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Thu Feb 05 00:46:39 UTC 2026","Thu Feb 05 00:46:39 UTC 2026","215","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Thu Feb 05 00:46:06 UTC 2026","Thu Feb 05 00:46:07 UTC 2026","1695","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Thu Feb 05 00:45:29 UTC 2026","Thu Feb 05 00:45:35 UTC 2026","6328","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Thu Feb 05 00:46:13 UTC 2026","Thu Feb 05 00:46:16 UTC 2026","3114","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
