"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Sep 06 00:43:00 UTC 2026","Sun Sep 06 00:43:05 UTC 2026","5229","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"broken","Sun Sep 06 00:45:10 UTC 2026","Sun Sep 06 00:45:40 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sun Sep 06 00:42:59 UTC 2026","Sun Sep 06 00:43:00 UTC 2026","390","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sun Sep 06 00:43:36 UTC 2026","Sun Sep 06 00:43:37 UTC 2026","1634","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"failed","Sun Sep 06 00:43:38 UTC 2026","Sun Sep 06 00:44:35 UTC 2026","56552","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Sun Sep 06 00:45:40 UTC 2026","Sun Sep 06 00:45:40 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Sun Sep 06 00:45:46 UTC 2026","Sun Sep 06 00:46:16 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Sun Sep 06 00:43:05 UTC 2026","Sun Sep 06 00:43:35 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Sun Sep 06 00:44:40 UTC 2026","Sun Sep 06 00:45:10 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sun Sep 06 00:43:37 UTC 2026","Sun Sep 06 00:43:38 UTC 2026","1041","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Sun Sep 06 00:42:29 UTC 2026","Sun Sep 06 00:42:59 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"failed","Sun Sep 06 00:42:24 UTC 2026","Sun Sep 06 00:42:29 UTC 2026","5298","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sun Sep 06 00:43:00 UTC 2026","Sun Sep 06 00:43:00 UTC 2026","332","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sun Sep 06 00:42:23 UTC 2026","Sun Sep 06 00:42:24 UTC 2026","852","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"failed","Sun Sep 06 00:44:35 UTC 2026","Sun Sep 06 00:44:35 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sun Sep 06 00:43:00 UTC 2026","Sun Sep 06 00:43:00 UTC 2026","316","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
