"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Mar 07 00:31:38 UTC 2026","Sat Mar 07 00:31:38 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat Mar 07 00:30:03 UTC 2026","Sat Mar 07 00:30:04 UTC 2026","199","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Sat Mar 07 00:32:49 UTC 2026","Sat Mar 07 00:33:19 UTC 2026","30003","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Sat Mar 07 00:30:04 UTC 2026","Sat Mar 07 00:30:04 UTC 2026","197","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sat Mar 07 00:30:03 UTC 2026","Sat Mar 07 00:30:03 UTC 2026","193","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"failed","Sat Mar 07 00:30:02 UTC 2026","Sat Mar 07 00:30:02 UTC 2026","241","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Sat Mar 07 00:30:04 UTC 2026","Sat Mar 07 00:30:09 UTC 2026","5109","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Mar 07 00:30:39 UTC 2026","Sat Mar 07 00:30:40 UTC 2026","1191","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Sat Mar 07 00:31:43 UTC 2026","Sat Mar 07 00:32:13 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat Mar 07 00:30:40 UTC 2026","Sat Mar 07 00:30:41 UTC 2026","1053","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Sat Mar 07 00:32:43 UTC 2026","Sat Mar 07 00:32:43 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Sat Mar 07 00:30:41 UTC 2026","Sat Mar 07 00:31:38 UTC 2026","56759","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Mar 07 00:30:01 UTC 2026","Sat Mar 07 00:30:02 UTC 2026","227","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Sat Mar 07 00:30:02 UTC 2026","Sat Mar 07 00:30:03 UTC 2026","1164","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat Mar 07 00:32:13 UTC 2026","Sat Mar 07 00:32:43 UTC 2026","30002","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Sat Mar 07 00:30:09 UTC 2026","Sat Mar 07 00:30:39 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
