"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Mar 04 00:44:23 UTC 2026","Wed Mar 04 00:44:53 UTC 2026","30027","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Wed Mar 04 00:44:53 UTC 2026","Wed Mar 04 00:45:23 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"broken","Wed Mar 04 00:45:23 UTC 2026","Wed Mar 04 00:45:53 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"broken","Wed Mar 04 00:50:21 UTC 2026","Wed Mar 04 00:50:21 UTC 2026","0","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"broken","Wed Mar 04 00:47:24 UTC 2026","Wed Mar 04 00:47:54 UTC 2026","30003","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"broken","Wed Mar 04 00:46:54 UTC 2026","Wed Mar 04 00:47:24 UTC 2026","30021","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"broken","Wed Mar 04 00:50:52 UTC 2026","Wed Mar 04 00:51:22 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Wed Mar 04 00:49:51 UTC 2026","Wed Mar 04 00:50:21 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Wed Mar 04 00:48:51 UTC 2026","Wed Mar 04 00:48:51 UTC 2026","0","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Wed Mar 04 00:46:24 UTC 2026","Wed Mar 04 00:46:54 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"broken","Wed Mar 04 00:43:23 UTC 2026","Wed Mar 04 00:43:53 UTC 2026","30026","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"failed","Wed Mar 04 00:47:54 UTC 2026","Wed Mar 04 00:48:51 UTC 2026","56850","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"failed","Wed Mar 04 00:43:17 UTC 2026","Wed Mar 04 00:43:23 UTC 2026","5666","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"broken","Wed Mar 04 00:43:53 UTC 2026","Wed Mar 04 00:44:23 UTC 2026","30003","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Wed Mar 04 00:49:21 UTC 2026","Wed Mar 04 00:49:51 UTC 2026","30003","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"broken","Wed Mar 04 00:45:53 UTC 2026","Wed Mar 04 00:46:23 UTC 2026","30024","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
