"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Feb 24 00:42:41 UTC 2026","Tue Feb 24 00:42:47 UTC 2026","6030","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"broken","Tue Feb 24 00:43:49 UTC 2026","Tue Feb 24 00:44:19 UTC 2026","30002","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Tue Feb 24 00:43:21 UTC 2026","Tue Feb 24 00:43:23 UTC 2026","1591","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Tue Feb 24 00:43:23 UTC 2026","Tue Feb 24 00:43:26 UTC 2026","2861","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Tue Feb 24 00:43:19 UTC 2026","Tue Feb 24 00:43:20 UTC 2026","1214","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue Feb 24 00:43:37 UTC 2026","Tue Feb 24 00:43:37 UTC 2026","213","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Tue Feb 24 00:43:17 UTC 2026","Tue Feb 24 00:43:19 UTC 2026","1246","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Tue Feb 24 00:42:38 UTC 2026","Tue Feb 24 00:42:41 UTC 2026","2714","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Tue Feb 24 00:43:26 UTC 2026","Tue Feb 24 00:43:30 UTC 2026","3897","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"failed","Tue Feb 24 00:43:43 UTC 2026","Tue Feb 24 00:43:49 UTC 2026","5895","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Tue Feb 24 00:43:36 UTC 2026","Tue Feb 24 00:43:37 UTC 2026","408","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Tue Feb 24 00:43:37 UTC 2026","Tue Feb 24 00:43:42 UTC 2026","5153","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"broken","Tue Feb 24 00:43:30 UTC 2026","Tue Feb 24 00:43:35 UTC 2026","5243","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"broken","Tue Feb 24 00:42:47 UTC 2026","Tue Feb 24 00:43:17 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Tue Feb 24 00:43:23 UTC 2026","Tue Feb 24 00:43:23 UTC 2026","230","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Tue Feb 24 00:43:20 UTC 2026","Tue Feb 24 00:43:21 UTC 2026","1218","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
