"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 17 00:45:58 UTC 2026","Tue Feb 17 00:46:00 UTC 2026","1630","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Tue Feb 17 00:46:14 UTC 2026","Tue Feb 17 00:46:15 UTC 2026","399","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"broken","Tue Feb 17 00:45:26 UTC 2026","Tue Feb 17 00:45:56 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Tue Feb 17 00:46:10 UTC 2026","Tue Feb 17 00:46:13 UTC 2026","3288","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Tue Feb 17 00:46:00 UTC 2026","Tue Feb 17 00:46:01 UTC 2026","1634","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Tue Feb 17 00:46:15 UTC 2026","Tue Feb 17 00:46:32 UTC 2026","17064","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Tue Feb 17 00:46:04 UTC 2026","Tue Feb 17 00:46:07 UTC 2026","2982","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Tue Feb 17 00:46:07 UTC 2026","Tue Feb 17 00:46:10 UTC 2026","2910","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Tue Feb 17 00:46:01 UTC 2026","Tue Feb 17 00:46:03 UTC 2026","2139","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Tue Feb 17 00:45:56 UTC 2026","Tue Feb 17 00:45:58 UTC 2026","1667","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Tue Feb 17 00:46:34 UTC 2026","Tue Feb 17 00:46:36 UTC 2026","2331","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Tue Feb 17 00:45:20 UTC 2026","Tue Feb 17 00:45:26 UTC 2026","6299","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Tue Feb 17 00:46:36 UTC 2026","Tue Feb 17 00:46:37 UTC 2026","667","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Tue Feb 17 00:46:03 UTC 2026","Tue Feb 17 00:46:04 UTC 2026","247","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Tue Feb 17 00:46:15 UTC 2026","Tue Feb 17 00:46:15 UTC 2026","240","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Tue Feb 17 00:45:17 UTC 2026","Tue Feb 17 00:45:20 UTC 2026","2764","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
