"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 16 00:36:15 UTC 2026","Mon Mar 16 00:37:11 UTC 2026","55574","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Mon Mar 16 00:36:10 UTC 2026","Mon Mar 16 00:36:11 UTC 2026","488","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Mon Mar 16 00:36:09 UTC 2026","Mon Mar 16 00:36:10 UTC 2026","614","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Mon Mar 16 00:37:24 UTC 2026","Mon Mar 16 00:37:24 UTC 2026","266","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Mon Mar 16 00:36:12 UTC 2026","Mon Mar 16 00:36:13 UTC 2026","204","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Mon Mar 16 00:36:13 UTC 2026","Mon Mar 16 00:36:13 UTC 2026","255","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Mon Mar 16 00:36:13 UTC 2026","Mon Mar 16 00:36:14 UTC 2026","1197","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Mon Mar 16 00:36:11 UTC 2026","Mon Mar 16 00:36:12 UTC 2026","1162","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Mon Mar 16 00:37:11 UTC 2026","Mon Mar 16 00:37:11 UTC 2026","223","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Mon Mar 16 00:36:12 UTC 2026","Mon Mar 16 00:36:12 UTC 2026","196","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Mon Mar 16 00:37:24 UTC 2026","Mon Mar 16 00:37:24 UTC 2026","190","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Mon Mar 16 00:37:11 UTC 2026","Mon Mar 16 00:37:24 UTC 2026","12416","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Mon Mar 16 00:36:14 UTC 2026","Mon Mar 16 00:36:15 UTC 2026","1050","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Mon Mar 16 00:36:12 UTC 2026","Mon Mar 16 00:36:12 UTC 2026","198","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Mon Mar 16 00:37:11 UTC 2026","Mon Mar 16 00:37:11 UTC 2026","167","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Mon Mar 16 00:36:12 UTC 2026","Mon Mar 16 00:36:12 UTC 2026","198","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
