"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 14 00:44:52 UTC 2026","Sat Feb 14 00:44:53 UTC 2026","233","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Sat Feb 14 00:44:45 UTC 2026","Sat Feb 14 00:44:47 UTC 2026","1739","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"passed","Sat Feb 14 00:44:50 UTC 2026","Sat Feb 14 00:44:52 UTC 2026","2223","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
"passed","Sat Feb 14 00:45:08 UTC 2026","Sat Feb 14 00:45:08 UTC 2026","214","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Sat Feb 14 00:45:30 UTC 2026","Sat Feb 14 00:45:31 UTC 2026","674","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"broken","Sat Feb 14 00:44:15 UTC 2026","Sat Feb 14 00:44:45 UTC 2026","30002","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"broken","Sat Feb 14 00:45:01 UTC 2026","Sat Feb 14 00:45:05 UTC 2026","4492","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Sat Feb 14 00:44:49 UTC 2026","Sat Feb 14 00:44:50 UTC 2026","1715","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Sat Feb 14 00:44:53 UTC 2026","Sat Feb 14 00:44:56 UTC 2026","3295","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Sat Feb 14 00:45:08 UTC 2026","Sat Feb 14 00:45:26 UTC 2026","18032","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Sat Feb 14 00:44:56 UTC 2026","Sat Feb 14 00:45:01 UTC 2026","4897","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Sat Feb 14 00:45:28 UTC 2026","Sat Feb 14 00:45:30 UTC 2026","2403","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"failed","Sat Feb 14 00:44:09 UTC 2026","Sat Feb 14 00:44:15 UTC 2026","6374","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Sat Feb 14 00:45:07 UTC 2026","Sat Feb 14 00:45:08 UTC 2026","393","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"passed","Sat Feb 14 00:44:47 UTC 2026","Sat Feb 14 00:44:49 UTC 2026","1715","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Sat Feb 14 00:44:05 UTC 2026","Sat Feb 14 00:44:09 UTC 2026","3144","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
