"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 16 00:46:48 UTC 2026","Mon Feb 16 00:46:50 UTC 2026","2051","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_full_flow","One full orchestrated test: send email → fetch → reset → verify → restore"
"passed","Mon Feb 16 00:46:32 UTC 2026","Mon Feb 16 00:46:33 UTC 2026","1644","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username","Login should fail with wrong username."
"broken","Mon Feb 16 00:46:02 UTC 2026","Mon Feb 16 00:46:32 UTC 2026","30001","dream_platform.ui.tests","test_login","","","","test_logout","Test logout functionality and returning to login page."
"passed","Mon Feb 16 00:46:33 UTC 2026","Mon Feb 16 00:46:35 UTC 2026","1614","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_password","Login should fail with wrong password."
"passed","Mon Feb 16 00:47:11 UTC 2026","Mon Feb 16 00:47:13 UTC 2026","2319","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_page_ui_elements","Check that Timesheet page elements are visible after login."
"passed","Mon Feb 16 00:45:52 UTC 2026","Mon Feb 16 00:45:55 UTC 2026","2749","dream_platform.ui.tests","test_login","","","","test_login_page_elements_before_login","Check that all login page elements are visible before login."
"passed","Mon Feb 16 00:46:52 UTC 2026","Mon Feb 16 00:46:52 UTC 2026","231","dream_platform.ui.tests","test_user_page","","","","test_change_password_modal_elements","Check that change password modal elements are visible."
"passed","Mon Feb 16 00:46:39 UTC 2026","Mon Feb 16 00:46:39 UTC 2026","233","dream_platform.ui.tests","test_login","","","","test_cancel_logout","Test canceling logout keeps user on current page."
"passed","Mon Feb 16 00:46:35 UTC 2026","Mon Feb 16 00:46:37 UTC 2026","1634","dream_platform.ui.tests","test_login","","","","test_invalid_login_wrong_username_and_password","Login should fail with wrong username and password."
"passed","Mon Feb 16 00:46:42 UTC 2026","Mon Feb 16 00:46:48 UTC 2026","5897","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_send_email_ui",""
"passed","Mon Feb 16 00:46:39 UTC 2026","Mon Feb 16 00:46:42 UTC 2026","2944","dream_platform.ui.tests","test_forgot_password","","","","test_forgot_password_page_elements",""
"passed","Mon Feb 16 00:46:52 UTC 2026","Mon Feb 16 00:47:09 UTC 2026","16964","dream_platform.ui.tests","test_user_page","","","","test_password_change_and_login","Test password change workflow and login validation with old/new passwords."
"passed","Mon Feb 16 00:47:13 UTC 2026","Mon Feb 16 00:47:14 UTC 2026","656","dream_platform.ui.tests","test_user_timesheet","","","","test_timesheet_add_and_submit_workflow","Test adding a timesheet entry and submitting the timesheet."
"passed","Mon Feb 16 00:46:51 UTC 2026","Mon Feb 16 00:46:52 UTC 2026","408","dream_platform.ui.tests","test_user_page","","","","test_user_profile_page_visible","Check that user profile page elements are visible after login."
"failed","Mon Feb 16 00:45:55 UTC 2026","Mon Feb 16 00:46:01 UTC 2026","6280","dream_platform.ui.tests","test_login","","","","test_admin_valid_login","Admin can log in successfully and see expected elements."
"passed","Mon Feb 16 00:46:37 UTC 2026","Mon Feb 16 00:46:39 UTC 2026","2138","dream_platform.ui.tests","test_login","","","","test_user_valid_login","User can log in successfully and see expected elements."
